player_name,primary_role,boss_id,boss_name,percentile,ilevel,spec,metric,ranking_date
Brian,damage,2063,Aggramar,100,971,Marksmanship,tankhps,1531190861715
Brian,damage,2069,Varimathras,100,971,Marksmanship,tankhps,1530676033062
Brian,damage,2073,The Coven of Shivarra,100,970,Marksmanship,tankhps,1530679142542
Brian,damage,2076,Garothi Worldbreaker,100,971,Marksmanship,tankhps,1530670081597
Brian,damage,2082,Imonar the Soulhunter,100,971,Marksmanship,tankhps,1530671194773
Brian,damage,2088,Kin'garoth,99,971,Marksmanship,tankhps,1530672203536
Brian,damage,2092,Argus the Unmaker,100,971,Marksmanship,tankhps,1530160712021
Shaami,healer,2069,Varimathras,39,976,Restoration,hps,1530676033062
Shaami,healer,2076,Garothi Worldbreaker,44,976,Feral,hps,1530670081597
Shaami,healer,2082,Imonar the Soulhunter,7,976,Restoration,hps,1530671195969
Shaami,healer,2088,Kin'garoth,59,976,Feral,hps,1530672203536
Shaami,healer,2092,Argus the Unmaker,72,976,Restoration,hps,1530160712021
Shaami,healer,2069,Varimathras,48,976,Restoration,dps,1530676033062
Shaami,healer,2076,Garothi Worldbreaker,54,976,Feral,dps,1530670081597
Shaami,healer,2082,Imonar the Soulhunter,99,976,Restoration,dps,1530671195969
Shaami,healer,2088,Kin'garoth,52,976,Feral,dps,1530672203536
Shaami,healer,2092,Argus the Unmaker,67,976,Restoration,dps,1530160712021
Shaami,healer,2069,Varimathras,55,976,Restoration,tankhps,1530676033062
Shaami,healer,2076,Garothi Worldbreaker,95,976,Feral,tankhps,1530670081597
Shaami,healer,2082,Imonar the Soulhunter,8,976,Restoration,tankhps,1530671195969
Shaami,healer,2088,Kin'garoth,95,976,Feral,tankhps,1530672203536
Shaami,healer,2092,Argus the Unmaker,36,976,Restoration,tankhps,1530160712021
Petrol,damage,2063,Aggramar,71,980,Fire,hps,1531190861715
Petrol,damage,2069,Varimathras,45,979,Fire,hps,1530676033062
Petrol,damage,2073,The Coven of Shivarra,25,980,Fire,hps,1530679142542
Petrol,damage,2076,Garothi Worldbreaker,90,980,Fire,hps,1530670081597
Petrol,damage,2082,Imonar the Soulhunter,37,980,Fire,hps,1530671195969
Petrol,damage,2088,Kin'garoth,52,979,Fire,hps,1530672203536
Petrol,damage,2092,Argus the Unmaker,91,980,Fire,hps,1531284881433
Petrol,damage,2063,Aggramar,12,980,Fire,dps,1531190861715
Petrol,damage,2069,Varimathras,30,979,Fire,dps,1530676033062
Petrol,damage,2073,The Coven of Shivarra,41,980,Fire,dps,1530679142542
Petrol,damage,2076,Garothi Worldbreaker,49,980,Fire,dps,1530670081597
Petrol,damage,2082,Imonar the Soulhunter,45,980,Fire,dps,1530671195969
Petrol,damage,2088,Kin'garoth,60,979,Fire,dps,1530672203536
Petrol,damage,2092,Argus the Unmaker,53,980,Fire,dps,1531284881433
Petrol,damage,2063,Aggramar,100,980,Fire,tankhps,1531190861715
Petrol,damage,2069,Varimathras,100,979,Fire,tankhps,1530676033062
Petrol,damage,2073,The Coven of Shivarra,100,980,Fire,tankhps,1530679142542
Petrol,damage,2076,Garothi Worldbreaker,100,980,Fire,tankhps,1530670081597
Petrol,damage,2082,Imonar the Soulhunter,99,980,Fire,tankhps,1530671194773
Petrol,damage,2088,Kin'garoth,100,979,Fire,tankhps,1530672203536
Petrol,damage,2092,Argus the Unmaker,99,980,Fire,tankhps,1530160712021
Ayriea,damage,2063,Aggramar,31,971,Beast Mastery,hps,1531190861715
Ayriea,damage,2069,Varimathras,16,970,Beast Mastery,hps,1530676033062
Ayriea,damage,2073,The Coven of Shivarra,94,976,Beast Mastery,hps,1530679142542
Ayriea,damage,2076,Garothi Worldbreaker,2,970,Beast Mastery,hps,1530670081597
Ayriea,damage,2082,Imonar the Soulhunter,20,970,Beast Mastery,hps,1530671195969
Ayriea,damage,2088,Kin'garoth,18,970,Beast Mastery,hps,1530672203536
Ayriea,damage,2092,Argus the Unmaker,31,970,Beast Mastery,hps,1530160712021
Ayriea,damage,2063,Aggramar,64,971,Beast Mastery,dps,1531190861715
Ayriea,damage,2069,Varimathras,23,970,Beast Mastery,dps,1530676033062
Ayriea,damage,2073,The Coven of Shivarra,60,976,Beast Mastery,dps,1530679142542
Ayriea,damage,2076,Garothi Worldbreaker,6,970,Beast Mastery,dps,1530670081597
Ayriea,damage,2082,Imonar the Soulhunter,57,970,Beast Mastery,dps,1530671195969
Ayriea,damage,2088,Kin'garoth,66,970,Beast Mastery,dps,1530672203536
Ayriea,damage,2092,Argus the Unmaker,70,970,Beast Mastery,dps,1530160712021
Ayriea,damage,2063,Aggramar,95,971,Beast Mastery,tankhps,1531190861715
Ayriea,damage,2069,Varimathras,95,970,Beast Mastery,tankhps,1530676033062
Ayriea,damage,2073,The Coven of Shivarra,95,976,Beast Mastery,tankhps,1530679142542
Ayriea,damage,2076,Garothi Worldbreaker,95,970,Beast Mastery,tankhps,1530670081597
Ayriea,damage,2082,Imonar the Soulhunter,95,970,Beast Mastery,tankhps,1530671194773
Ayriea,damage,2088,Kin'garoth,95,970,Beast Mastery,tankhps,1530672203536
Ayriea,damage,2092,Argus the Unmaker,95,970,Beast Mastery,tankhps,1530160712021
Stradivarus,damage,2069,Varimathras,21,972,Fury,hps,1530676033062
Stradivarus,damage,2073,The Coven of Shivarra,32,972,Fury,hps,1530679142542
Stradivarus,damage,2076,Garothi Worldbreaker,16,972,Fury,hps,1530670081597
Stradivarus,damage,2082,Imonar the Soulhunter,0,972,Fury,hps,1530671195969
Stradivarus,damage,2088,Kin'garoth,49,972,Fury,hps,1530672203536
Stradivarus,damage,2092,Argus the Unmaker,25,972,Fury,hps,1530160712021
Stradivarus,damage,2069,Varimathras,19,972,Fury,dps,1530676033062
Stradivarus,damage,2073,The Coven of Shivarra,52,972,Fury,dps,1530679142542
Stradivarus,damage,2076,Garothi Worldbreaker,44,972,Fury,dps,1530670081597
Stradivarus,damage,2082,Imonar the Soulhunter,1,972,Fury,dps,1530671195969
Stradivarus,damage,2088,Kin'garoth,34,972,Fury,dps,1530672203536
Stradivarus,damage,2092,Argus the Unmaker,45,972,Fury,dps,1530160712021
Stradivarus,damage,2069,Varimathras,100,972,Fury,tankhps,1530676033062
Stradivarus,damage,2073,The Coven of Shivarra,99,972,Fury,tankhps,1530679142542
Stradivarus,damage,2076,Garothi Worldbreaker,99,972,Fury,tankhps,1530670081597
